8.225821e-16	4.087011e-16
2.268720e-18	-1.266475e-18
2.433409e-18	-1.357761e-18
2.860799e-18	-1.325693e-18
3.146067e-18	-1.405603e-18
3.610840e-18	-1.377643e-18
4.219938e-18	-1.327181e-18
4.705051e-18	-1.274755e-18
5.568659e-18	-1.093843e-18
6.364202e-18	-9.604135e-19
7.380833e-18	-6.740911e-19
8.619302e-18	-3.261549e-19
9.836211e-18	7.751624e-20
1.155432e-17	6.901433e-19
1.346386e-17	1.342594e-18
1.561580e-17	2.216951e-18
1.832978e-17	3.316219e-18
2.107795e-17	4.492289e-18
2.457436e-17	6.088763e-18
2.849099e-17	7.800533e-18
3.301976e-17	9.938016e-18
3.833676e-17	1.246646e-17
4.417482e-17	1.517616e-17
5.110793e-17	1.858513e-17
5.896882e-17	2.242703e-17
6.768342e-17	2.693124e-17
7.713418e-17	3.175063e-17
8.898424e-17	3.727555e-17
1.017170e-16	4.379845e-17
1.163547e-16	5.112491e-17
1.328104e-16	5.923985e-17
1.499215e-16	6.859759e-17
1.715784e-16	7.868080e-17
1.961013e-16	9.039147e-17
2.217798e-16	1.031117e-16
2.494361e-16	1.172340e-16
2.806617e-16	1.329552e-16
3.143588e-16	1.495271e-16
3.508192e-16	1.677710e-16
3.896893e-16	1.871772e-16
4.305598e-16	2.076762e-16
4.731112e-16	2.288736e-16
5.164040e-16	2.511724e-16
5.596936e-16	2.729431e-16
6.021640e-16	2.940835e-16
6.428512e-16	3.148194e-16
6.808033e-16	3.351348e-16
7.153352e-16	3.529478e-16
7.460361e-16	3.689358e-16
7.726956e-16	3.819798e-16
7.953305e-16	3.939831e-16
8.141790e-16	4.039919e-16
2.137994e-18	-1.294170e-18
2.260781e-18	-1.425840e-18
2.626345e-18	-1.435068e-18
2.948804e-18	-1.502807e-18
3.294135e-18	-1.539124e-18
3.878704e-18	-1.467108e-18
4.321733e-18	-1.488844e-18
5.063283e-18	-1.360321e-18
5.837771e-18	-1.254398e-18
6.674804e-18	-1.050902e-18
7.900947e-18	-7.205004e-19
9.071641e-18	-4.254236e-19
1.062994e-17	8.130592e-20
1.233124e-17	6.628921e-19
1.416133e-17	1.400118e-18
1.671032e-17	2.378648e-18
1.943079e-17	3.410273e-18
2.277894e-17	4.804303e-18
2.624055e-17	6.395497e-18
3.021648e-17	8.214963e-18
3.528575e-17	1.055968e-17
4.086609e-17	1.319030e-17
4.723402e-17	1.617667e-17
5.443931e-17	1.969751e-17
6.264524e-17	2.374987e-17
7.149345e-17	2.844218e-17
8.267788e-17	3.364424e-17
9.453085e-17	3.958967e-17
1.083337e-16	4.653578e-17
1.241352e-16	5.435390e-17
1.415786e-16	6.309874e-17
1.604878e-16	7.274352e-17
1.828816e-16	8.362273e-17
2.083043e-16	9.575726e-17
2.346179e-16	1.092358e-16
2.643818e-16	1.241305e-16
2.967767e-16	1.402275e-16
3.318139e-16	1.578387e-16
3.695086e-16	1.766393e-16
4.095267e-16	1.966173e-16
4.513189e-16	2.174703e-16
4.942935e-16	2.390760e-16
5.377297e-16	2.613425e-16
5.807304e-16	2.827026e-16
6.224955e-16	3.039645e-16
6.618686e-16	3.249552e-16
6.981778e-16	3.437029e-16
7.308769e-16	3.606592e-16
7.596390e-16	3.757706e-16
7.843230e-16	3.878415e-16
8.050568e-16	3.989073e-16
1.997409e-18	-1.342845e-18
2.134269e-18	-1.481999e-18
2.408924e-18	-1.526644e-18
2.781851e-18	-1.578659e-18
3.050231e-18	-1.656492e-18
3.574224e-18	-1.617848e-18
4.001731e-18	-1.663467e-18
4.629627e-18	-1.592308e-18
5.414290e-18	-1.485189e-18
6.127462e-18	-1.379722e-18
7.231129e-18	-1.101189e-18
8.270410e-18	-8.698634e-19
9.658995e-18	-4.596152e-19
1.134551e-17	5.960308e-20
1.308736e-17	6.643666e-19
1.531465e-17	1.526282e-18
1.777421e-17	2.465341e-18
2.070255e-17	3.672434e-18
2.421297e-17	5.144894e-18
2.802117e-17	6.826543e-18
3.254791e-17	8.906436e-18
3.780814e-17	1.126044e-17
4.369440e-17	1.412261e-17
5.050964e-17	1.741449e-17
5.831117e-17	2.106411e-17
6.636333e-17	2.544454e-17
7.683313e-17	3.038952e-17
8.806503e-17	3.604493e-17
1.010013e-16	4.240088e-17
1.156247e-16	4.964993e-17
1.321690e-16	5.798761e-17
1.496427e-16	6.725547e-17
1.714120e-16	7.752511e-17
1.952223e-16	8.899709e-17
2.207827e-16	1.017541e-16
2.491538e-16	1.159303e-16
2.800793e-16	1.315400e-16
3.139266e-16	1.482415e-16
3.504453e-16	1.665301e-16
3.892834e-16	1.860885e-16
4.302272e-16	2.063944e-16
4.727339e-16	2.277041e-16
5.160505e-16	2.499068e-16
5.593715e-16	2.718429e-16
6.019651e-16	2.930295e-16
6.426250e-16	3.136734e-16
6.805370e-16	3.341147e-16
7.150948e-16	3.520051e-16
7.458263e-16	3.681413e-16
7.725460e-16	3.813350e-16
7.951895e-16	3.933607e-16
1.840688e-18	-1.397963e-18
2.025609e-18	-1.516219e-18
